Titulo,Categoria,Resumo,Status
Harvard responderá processo sobre fotos de escravos feitas para pesquisa racista em 1850,ciencia,Mulher que afirma ser descendente de escravos que foram obrigados a se despir para tirar fotos para um estudo que tentava provar inferioridade dos negros move ação contra famosa universidade. Justiça considerou que instituição deve responder a processo.,Verdadeira
Cientistas descobrem bactéria gigante visível a olho nu,ciencia,"A espécie, que é 4,5 mil vezes maior do que outros micróbios, foi encontrada nos mangues de Guadalupe, arquipélago localizado no Caribe, e desafia a noção de que esses seres só podem ser vistos em microscópios.",Verdadeira
Quer descobrir como é o Sirius por dentro? Visita virtual revela detalhes inéditos do acelerador de partículas,ciencia,"Disponível a partir desta sexta (24), CNPEM 360 permitirá ao público acesso a ambientes restritos e detalhes inéditos da infraestrutura científica que é usada por pesquisadores e empresas, em Campinas (SP).",Verdadeira
Raro 'alinhamento' de 5 planetas e da Lua acontece nesta sexta-feira (24),ciencia,"Fenômeno, também chamado de 'dança dos planetas', só acontecerá novamente em 2040. Veja melhor horário para observar.",Verdadeira
Estudo revela segredo de espécies que têm 'envelhecimento insignificante' e a chave não é ter 'sangue frio' ou metabolismo lento,ciencia,"Veneno, espinhos e cascos têm influência na longevidade. Equipe de cientistas realizou ensaios sobre envelhecimento e longevidade em centenas de populações de 77 espécies de répteis e anfíbios.",Verdadeira
"Kemune: a cidade de 3,4 mil anos que reapareceu no Iraque devido à seca",ciencia,Erro,Verdadeira
Vem aí a nutrição de precisão ,ciencia,"O objetivo é criar dietas sob medida, que funcionem de acordo com as características e circunstâncias vividas por cada indivíduo",Verdadeira
O misterioso portal para as estrelas construído por rei indiano há 300 anos,ciencia,"Construído há 300 anos, o observatório Jantar Mantar da cidade de Jaipur, no noroeste da Índia, é um complexo ao ar livre repleto de instrumentos astronômicos gigantescos projetados para uso a olho nu – e sua precisão mantém-se até os dias de hoje.",Verdadeira
Esclerose múltipla: entenda o que é e quais são os sintomas,ciencia,A doença não tem cura e o tratamento visa amenizar os sintomas e desacelerar a progressão da doença.,Verdadeira
Rocha atinge Júpiter com força de 2 milhões de toneladas de TNT e provoca maior clarão já visto desde 1994,ciencia,"Explosão pode ter sido semelhante a um dos maiores impactos de meteoritos da história recente da Terra, afirmam cientistas. Pesquisa ainda não foi revisada por pares. ",Verdadeira
Os pequenos descansos que ajudam cérebro a aprender coisas novas,ciencia,Erro,Verdadeira
Aposentadoria: quais são as maiores preocupações das mulheres,ciencia,Custos crescentes com a saúde e o desafio de bancar cuidados de longo prazo inquietam a força de trabalho feminina,Verdadeira
'Fui tratado como macaco de circo': a infância traumática de criança superdotada,ciencia,"Superdotação transformou infância do espanhol Javier González Recuenco em um 'inferno'. Agora, ajuda outros que, como ele, têm um cérebro que nunca desliga, como 'uma espécie de hamster que está constantemente girando em uma roda'.",Verdadeira
Quanto tempo já passou desde o Big Bang e como isso é medido,ciencia,As estimativas têm uma margem de erro de 200 milhões de anos. Mas essa imprecisão está sendo reduzida graças a cronômetros cósmicos cada vez mais precisos.,Verdadeira
Varíola dos macacos: Ministério da Saúde confirma 2º caso no RJ,ciencia,"É o oitavo caso da doença no país, segundo o governo federal. Homem, de 25 anos, é morador de Maricá e está isolado. Ele teve contato com estrangeiros.",Verdadeira
Pesquisa de mestrando de Uberaba comprova resistência de terrenos de pedra-sabão para pequenas construções,ciencia,"Mestrando da Uniube pesquisou a eficácia do mineral, presente em abundância nos solos da cidade, para suportar pequenas construções. ",Verdadeira
UFJF coordena pesquisa sobre uso de biocombustíveis na aviação,ciencia,"Instituição firmou uma parceria com a Secretaria Nacional de Aviação Civil (SAC), do Ministério da Infraestrutura. Resultados devem ser apresentados em até 2 anos.  ",Verdadeira
O poder medicinal da hipnose,ciencia,"À primeira vista, a hipnose parece um daqueles fenômenos psicológicos que simplesmente não deveriam funcionar. Mas o que a torna tão interessante é que, muitas vezes, ela funciona.",Verdadeira
Médicos recomendam: dormir é um ótimo remédio,ciencia,A Academia Americana de Medicina do Sono lançou campanha mostrando que descansar é indispensável para a saúde. Confira dez dicas que vão te ajudar!,Verdadeira
"Robô Perseverance, da Nasa, descobre 'algo inesperado' em Marte",ciencia,"Material térmico que teria feito parte de uma estrutura do robô foi encontrado a cerca de 2km de distância do seu local de pouso no planeta. 'É uma surpresa', afirma a Nasa.",Verdadeira
Foguete será lançado no Brasil por agência aeroespacial sul coreana,ciencia,A Innospace planeja lançar em dezembro o foguete experimental como parte de uma iniciativa para popularizar os lançamentos de satélites de baixo custo ,Verdadeira
"Peste Negra: DNA em dentes de 6 séculos revela onde epidemia começou, diz estudo",ciencia,Pesquisadores acreditam ter descoberto origens da doença que dizimou milhões de pessoas no século 14.,Verdadeira
"Não aumentaram apenas os anos de velhice, mas também os da meia-idade, diz especialista ",ciencia,"No livro “The super age”, Bradley Schurman afirma que precisamos da mão de obra sênior para manter a economia de pé",Verdadeira
"Relâmpago de intensidade recorde atinge plataforma de lançamento da Artemis I, diz Nasa",ciencia,"Embora o evento tenha sido 'o mais poderoso já registrado' no Centro Espacial Kennedy, da agência espacial, missão lunar não foi prejudicada. ",Verdadeira
'Superlua de morango': veja fotos e entenda o que é o fenômeno,ciencia,Erro,Verdadeira
Cientista encontra fósseis de árvores com cerca de 290 milhões de anos no Paraná; veja fotos,ciencia,"Cientista da UFPR descobriu o material em Ortigueira. Floresta é a terceira localizada na América do Sul - e a única com bom estado de conservação, segundo a pesquisadora. ",Verdadeira
NASA captura relâmpagos ao longo dos últimos anos no Centro Kennedy,ciencia,As imagens foram divulgadas pela agência espacial norte-americana.,Verdadeira
"Mistério da origem da Peste Negra é resolvido, afirmam cientistas",ciencia,"Grupo internacional de pesquisadores publicou estudo na Nature apontando o Quirguistão, país da Ásia Central, como possível local de origem da doença infeciosa. ",Verdadeira
"Cidade de 3,4 mil anos reaparece no Iraque devido à seca ",ciencia,Arqueólogos alemães e curdos aproveitaram breve período em que a cidade esteve visível para realizar escavações e documentações. Pesquisa trouxe revelações surpreendentes sobre o ainda pouco conhecido Império Mitani.,Verdadeira
Ratanabá: arqueólogo explica por que lenda de 'cidade perdida na Amazônia' não faz sentido,ciencia,"Nos últimos dias, suposta revelação de civilização antiga de tecnologia avançada virou um dos assuntos mais comentados das redes sociais. Arqueólogo que faz pesquisas na região há três décadas explica principais erros do boato que circula pela internet.",Verdadeira
"Veja ""lua de morango"" vista a partir de São Paulo, no começo da noite desta terça-feira",ciencia,Lua de morango não é vermelha: entenda,Verdadeira
'Superlua de morango': veja fotos do fenômeno,ciencia,"Satélite está próximo do seu perigeu, o ponto mais perto da Terra durante sua órbita. Condição deixa a Lua maior e mais brilhante, mas não tem relação com a mudança na coloração.",Verdadeira
'Superlua de morango' acontece nesta terça-feira e será visível em todo o Brasil,ciencia,Veja como observar o fenômeno que deixará o nosso satélite natural maior e mais brilhante do que o normal.,Verdadeira
A misteriosa cratera gigante no Ártico que intriga cientistas,ciencia,"Conhecida como 'Olho de Cristal' pelo povo inuit, a Cratera Pingualuit já foi destino de garimpeiros em busca de diamantes — mas seu verdadeiro tesouro são as histórias que suas águas profundas podem contar.",Verdadeira
Missão Gaia: o que novo mapa mais completo já feito da Via Láctea revela,ciencia,Sonda da Agência Espacial Europeia apresentou novos dados fascinantes de sua missão Gaia coletados entre 2014 e 2017.,Verdadeira
"Exponha-se ao novo, seu cérebro vai agradecer",ciencia,"Teste roteiros desconhecidos, leia sobre assuntos que não domina, conheça gente diferente",Verdadeira
"Missão Gaia, da Agência Espacial Europeia, mostra novos mapas da Via Láctea e revela 'terremotos estelares'",ciencia,A pesquisa é a mais detalhada amostragem da Via Láctea até então. Dados do observatório ajudarão cientistas a entenderem como a nossa galáxia evoluiu e como será seu desenvolvimento.,Verdadeira
"Por que o azul é provavelmente a sua cor favorita, segundo a Ciência",ciencia,"As cores estão longe de serem neutras. Em vez disso, os humanos atribuem significado a elas, principalmente por causa de histórias subjetivas, e assim criam razões pessoais para achar um tom repelente ou atraente.",Verdadeira
Ritual de despedida pode aliviar o luto,ciencia,"Em seu novo livro, o psicanalista Moises Groisman ensina a lidar com as perdas e reflete sobre a própria finitude",Verdadeira
Entenda o que é o aborto legal e como ele é feito no Brasil,ciencia,"Procedimento é permitido por lei em casos de gravidez decorrente de estupro, risco à vida da gestante ou anencefalia do feto, e deve ser oferecido gratuitamente pelo Sistema Único de Saúde (SUS). Veja quais são as regras no país.",Verdadeira
Nasa planeja investigar Óvnis em novo estudo independente,ciencia,Agência espacial americana anunciou iniciativa nesta quinta-feira (9). Missão irá se concentrar na análise de dados já disponíveis e em como estudar esses 'fenômenos aéreos não identificados' no futuro.,Verdadeira
James Webb: micrometeorito atinge telescópio espacial,ciencia,"O dano causado pelo micrometeorito do tamanho de um grão de poeira está tendo um efeito perceptível nos dados do instrumento, mas os cientistas não esperam que isso limite o desempenho geral da missão.",Verdadeira
O raro alinhamento de cinco planetas que pode ser visto em junho,ciencia,Os vizinhos mais próximos da Terra estarão alinhados no céu ao longo deste mês — um espetáculo que só pode ser visto uma vez a cada 18 anos.,Verdadeira
Arábia Saudita vai gastar 1 bilhão de dólares por ano em pesquisas para deter o envelhecimento,ciencia,"O primeiro grande estudo poderá ser sobre o potencial da droga metformina, utilizada no tratamento do diabetes, na proteção contra doenças cardiovasculares, neurodegenerativas e câncer",Verdadeira
Receita prática e saudável com alimentos ricos em triptofano,ciencia,"Juliana Watanabe, nutricionista, chef de cozinha e coach de culinária ensina como fazer uma deliciosa sobremesa de aveia.",Verdadeira
"Por falha geológica, Tarauacá é a cidade do Acre com mais registros de terremotos, diz pesquisador
",ciencia,"Tarauacá fica dentro de uma grande depressão e sofre com abalos sísmicos, segundo estudo. Na noite dessa terça-feira (7), cidade registrou um terremoto com magnitude 6.5 na escala Richter. ",Verdadeira
Cientistas fazem mapa detalhado do fundo do mar da Antártica,ciencia,"Um novo mapa traça a forma do leito do oceano ao redor da Antártica. O conhecimento da forma do fundo do oceano é essencial para navegação segura, conservação marinha e compreensão do clima e da história geológica da Terra.",Verdadeira
